"Ann Answer","Correct Answer","Answered Correctly","Raw Sum","Ideal Sum",Variance,"Ideal Output","Raw Output"
3,3,1,-7.9999257326126,-8,-7.4267387390137E-5,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999922513962 -0.99991697072983 0.99998021125793 -1 -0.99999094009399 -1 -0.99999994039536 -0.99999988079071 -0.99999898672104"
6,6,1,-7.991739988327,-8,-0.0082600116729736,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -0.99999785423279 -0.99999439716339 -0.99999868869781 -0.99172335863113 -0.99993187189102 0.99990016222 -1 -0.99999988079071 -0.99999409914017"
6,6,1,-7.9992244243622,-8,-0.00077557563781738,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99998641014099 -1 -0.99978172779083 -0.99999856948853 -0.99977076053619 -0.99991780519485 0.99999910593033 -1 -0.99989283084869 -0.99987542629242"
5,5,1,-7.9998415708542,-8,-0.00015842914581299,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99999994039536 -0.99999696016312 -0.99999660253525 -0.99999648332596 -0.99999994039536 0.99999922513962 -0.99999994039536 -1 -0.99999898672104 -0.99985194206238"
0,0,1,-7.9917869567871,-8,-0.0082130432128906,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999952316284 -1 -0.99999982118607 -0.99801272153854 -0.99445629119873 -0.99999874830246 -0.99938279390335 -1 -0.99993938207626 -0.99999672174454"
0,0,1,-7.9844920039177,-8,-0.015507996082306,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99883604049683 -0.99998897314072 -0.99889701604843 -0.99733328819275 -0.99791496992111 -0.99999952316284 -0.98920667171478 -0.99999994039536 -0.99998980760574 -0.99999785423279"
2,2,1,-7.9647462368011,-8,-0.035253763198853,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99999850988388 0.99999994039536 -0.99999868869781 -0.96821445226669 -0.99999982118607 -0.99994403123856 -0.99997252225876 -0.99661815166473 -1"
8,8,1,-7.9955703616142,-8,-0.0044296383857727,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -0.99996370077133 -0.99997383356094 -0.9948907494545 -0.99999898672104 -0.99994164705276 -1 -0.99999070167542 0.99918240308762 -0.99999314546585"
1,1,1,-7.9999837875366,-8,-1.6212463378906E-5,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 1 -0.99999457597733 -0.99999964237213 -1 -0.99999892711639 -0.9999994635582 -0.99999576807022 -0.99999541044235 -1"
6,6,1,-7.9710570573807,-8,-0.028942942619324,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99999988079071 -1 -0.99999749660492 -0.99999982118607 -0.97108447551727 -0.99998676776886 0.99999755620956 -1 -0.99999976158142 -0.99998641014099"
1,1,1,-8.0009831190109,-8,0.00098311901092529,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99887198209763 -0.99999994039536 -0.99999171495438 -0.99999892711639 -0.99996745586395 -0.99999457597733 -1 -0.99990659952164 -0.99999588727951"
0,0,1,-7.993222951889,-8,-0.0067770481109619,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999994039536 -1 -0.99999988079071 -0.99999117851257 -0.99999940395355 -0.99997496604919 -0.99401527643204 -1 -0.99961918592453 -0.9996230006218"
4,4,1,-7.9896327853203,-8,-0.010367214679718,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -1 -0.99999874830246 -0.99999845027924 0.99998211860657 -1 -1 -0.99941086769104 -0.99046760797501 -0.99973922967911"
3,3,1,-8.0004553794861,-8,0.00045537948608398,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.9999070763588 -1 0.99852812290192 -1 -0.99999809265137 -1 -0.99908399581909 -0.99999994039536 -0.99999439716339"
1,1,1,-7.9934486150742,-8,-0.0065513849258423,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.9998391866684 -0.99999558925629 -0.99989968538284 -1 -0.99996864795685 -0.99999922513962 -0.99999022483826 -0.99344033002853 -0.99999409914017"
6,6,1,-7.9986486434937,-8,-0.0013513565063477,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -1 -0.99999052286148 -1 -0.99869430065155 -0.9999788403511 0.99999678134918 -1 -0.99999952316284 -0.99998223781586"
1,1,1,-7.9979242086411,-8,-0.0020757913589478,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999964237213 -0.99999976158142 -0.99809056520462 -0.9999977350235 -1 -0.99998885393143 -0.99999928474426 -0.99984925985336 -0.99999839067459"
9,9,1,-7.5932927727699,-8,-0.40670722723007,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -1 -0.999980032444 -0.99999016523361 -0.99806863069534 -0.99990648031235 -1 -0.57214003801346 -0.99981254339218 0.97660511732101"
0,0,1,-8.0026420354843,-8,0.002642035484314,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.9973578453064 -1 -1 -1 -1 -0.99999988079071 -1 -1 -1 -1"
1,1,1,-7.9998680353165,-8,-0.00013196468353271,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999213218689 -0.99999964237213 -0.99991869926453 -1 -0.99998813867569 -0.99996095895767 -0.99999332427979 -0.99999958276749 -0.99999982118607"
4,4,1,-7.9722189307213,-8,-0.027781069278717,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.99992907047272 -1 -0.99999839067459 -0.99998271465302 0.99997848272324 -0.99907928705215 -1 -0.9732654094696 -0.9999942779541 -0.99994826316833"
5,5,1,-7.744946539402,-8,-0.25505346059799,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.999984562397 -1 -0.99998641014099 -0.99358242750168 -0.99999368190765 0.99963998794556 -0.99999994039536 -0.75134915113449 -0.99999874830246 -0.99969160556793"
6,6,1,-7.9985704421997,-8,-0.001429557800293,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99999988079071 -0.99999958276749 -0.99999970197678 -1 -0.99861985445023 -0.9999988079071 0.99992704391479 -1 -0.99987971782684 -0.99999994039536"
7,7,1,-7.9997373819351,-8,-0.00026261806488037,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -0.99999976158142 -0.99995970726013 -0.99999964237213 -0.9999988079071 -1 0.99991989135742 -0.99999922513962 -0.99970012903214"
8,8,1,-7.9171689748764,-8,-0.082831025123596,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999362230301 -0.99999910593033 -0.99917417764664 -0.9159569144249 -1 -0.99999982118607 -1 -1 0.99794787168503 -0.9999932050705"
9,9,1,-8.1158711314201,-8,0.11587113142014,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -1 -0.99999862909317 -0.99999815225601 -0.99996608495712 -1 -0.99999898672104 -0.999591588974 -0.99999904632568 0.88368135690689"
1,1,1,-7.9953941702843,-8,-0.0046058297157288,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999994039536 -1 -0.99997341632843 -1 -0.9999423623085 -0.99999988079071 -0.99547851085663 -0.99999994039536 -1"
2,2,1,-7.9861625432968,-8,-0.013837456703186,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 1 -0.99999970197678 -0.99999976158142 -0.99999988079071 -0.99999725818634 -1 -0.98616594076157 -1"
3,3,1,-8.0005058050156,-8,0.00050580501556396,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999994039536 -0.99999994039536 0.99948853254318 -1 -0.99999445676804 -1 -1 -1 -1"
4,4,1,-7.9504648447037,-8,-0.049535155296326,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -1 -1 -0.99942982196808 0.99983239173889 -0.99999988079071 -1 -0.95115756988525 -0.99999791383743 -0.99971204996109"
5,5,1,-7.9887729287148,-8,-0.011227071285248,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99999809265137 -0.99999982118607 -1 -0.99411898851395 -0.9999977350235 0.99999213218689 -0.99999976158142 -0.99500000476837 -0.99977910518646 -0.99987155199051"
6,6,1,-7.9979947805405,-8,-0.0020052194595337,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -0.99999994039536 -0.99807995557785 -0.99999988079071 -0.99999588727951 -0.99991917610168 1 -1 -0.99999994039536 -1"
7,7,1,-8.0005548000336,-8,0.00055480003356934,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -1 -0.99999684095383 -1 -0.99998372793198 -1 0.9993479847908 -0.99999970197678 -0.99992251396179"
0,0,1,-7.3203088641167,-8,-0.67969113588333,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.95949590206146 -1 -0.99999839067459 -0.99999982118607 -1 -0.99063318967819 -1 -0.28917348384857 -1 -0.99999988079071"
1,1,1,-8.0000539422035,-8,5.3942203521729E-5,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99988460540771 -0.99998617172241 -0.99999588727951 -1 -0.99995905160904 -1 -0.99999743700027 -1 -1"
2,2,1,-7.9994074106216,-8,-0.00059258937835693,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 0.9999663233757 -0.99999964237213 -0.99961531162262 -0.99999243021011 -1 -1 -0.99976676702499 -0.99999958276749"
3,3,1,-8.0009794235229,-8,0.00097942352294922,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -1 -0.99999994039536 0.99901694059372 -1 -0.99999731779099 -1 -1 -1 -0.99999910593033"
4,4,1,-7.9990772604942,-8,-0.00092273950576782,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.99999976158142 -1 -0.99999660253525 -0.99999994039536 0.99999725818634 -0.99999988079071 -0.99999988079071 -0.9997039437294 -0.99994152784348 -0.99943298101425"
5,5,1,-7.9544778466225,-8,-0.045522153377533,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.9999765753746 -0.99999922513962 -0.99999815225601 -0.99985301494598 -0.99997711181641 0.99989980459213 -0.99999970197678 -0.99999958276749 -0.99943053722382 -0.9551437497139"
6,6,1,-7.9908391237259,-8,-0.0091608762741089,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -1 -0.99909520149231 -0.99999105930328 -0.99999976158142 -0.99178618192673 1 -1 -0.99999976158142 -0.99996715784073"
7,7,1,-7.9973725676537,-8,-0.002627432346344,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-0.99875259399414 -1 -1 -0.99999940395355 -0.9999566078186 -0.99862575531006 -1 0.9999617934227 -1 -1"
8,8,1,-7.9577759504318,-8,-0.042224049568176,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.95128273963928 -0.99999964237213 -0.99851024150848 -0.99953699111938 -1 -1 -1 -0.9996851682663 0.99123179912567 -0.99999296665192"
9,9,1,-8.2517194747925,-8,0.25171947479248,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99999940395355 -1 -1 -0.99973773956299 -0.99999177455902 -0.99999994039536 -1 -0.98369789123535 -1 0.73170727491379"
8,8,1,-7.9614396691322,-8,-0.038560330867767,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99264878034592 -0.99999123811722 -0.96910661458969 -0.99999994039536 -0.99977952241898 -0.99999994039536 -0.99970483779907 -0.99999576807022 0.98682546615601 -0.98703849315643"
4,4,1,-7.9944798350334,-8,-0.0055201649665833,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -1 -0.99999988079071 -0.99999541044235 0.99999922513962 -0.99909836053848 -0.99985110759735 -0.9955695271492 -0.99996513128281 -0.99999964237213"
0,0,1,-8.0005994439125,-8,0.0005994439125061,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99939686059952 -1 -1 -0.99999952316284 -1 -0.99999976158142 -1 -0.99999701976776 -1 -1"
0,0,1,-7.9991292357445,-8,-0.00087076425552368,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999922513962 -1 -0.99927425384521 -0.99999350309372 -1 -0.99991554021835 -0.99994897842407 -1 -0.99999982118607 -0.99999636411667"
7,7,1,-8.0032608509064,-8,0.0032608509063721,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -0.99997848272324 -0.99996811151505 -0.99999940395355 -0.99999994039536 -1 0.99625617265701 -0.99999582767487 -0.99957525730133"
2,2,1,-7.9986361861229,-8,-0.0013638138771057,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-0.99999797344208 -1 0.99792313575745 -0.99999761581421 -0.99998074769974 -0.99999928474426 -1 -0.99729359149933 -0.99931621551514 -0.99997389316559"
4,4,1,-7.9966074228287,-8,-0.0033925771713257,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.99999785423279 -1 -0.99999606609344 -0.99999988079071 0.99999040365219 -0.99999988079071 -1 -0.99999499320984 -0.99999475479126 -0.99661439657211"
3,3,1,-7.9973366260529,-8,-0.0026633739471436,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-0.99999994039536 -1 -0.99996393918991 0.99955826997757 -0.99999994039536 -0.99696058034897 -1 -1 -0.99999910593033 -0.99997138977051"
8,8,1,-7.1393672674894,-8,-0.86063273251057,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -0.99999958276749 -0.999880194664 -0.99997901916504 -1 -0.99982994794846 -0.99999988079071 -0.10230492055416 0.96254646778107 -0.99992018938065"
6,6,1,-7.8388218283653,-8,-0.16117817163467,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.9999805688858 -1 -1 -0.99999821186066 -1 -0.83884233236313 0.99999684095383 -1 -0.9999994635582 -0.99999809265137"
6,6,1,-7.9962531328201,-8,-0.0037468671798706,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.9919245839119 -0.97187823057175 -1 -0.9999623298645 -0.99999940395355 -0.99175417423248 0.93500155210495 -1 -0.9757371544838 -0.9999988079071"
3,3,1,-7.9994193315506,-8,-0.00058066844940186,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999749660492 -0.99999988079071 0.99964010715485 -1 -0.99907577037811 -1 -0.99998772144318 -0.99999994039536 -0.99999862909317"
2,2,1,-7.9981358647346,-8,-0.0018641352653503,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-0.99997013807297 -1 0.99707520008087 -0.99984103441238 -0.9999908208847 -0.9992550611496 -0.99998795986176 -0.99722874164581 -0.99926787614822 -0.99966943264008"
6,6,1,-7.7136058807373,-8,-0.2863941192627,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -0.99998378753662 -0.9999908208847 -0.9999994635582 -0.99557137489319 -0.56250804662704 0.84410238265991 -1 -0.99999982118607 -0.9996549487114"
3,3,1,-7.9999917149544,-8,-8.2850456237793E-6,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999731779099 -0.99999898672104 0.99882137775421 -1 -0.99884897470474 -1 -0.99999898672104 -0.99999707937241 -0.99997174739838"
3,3,1,-7.9998141527176,-8,-0.00018584728240967,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999904632568 -0.99999982118607 0.99988037347794 -1 -0.99994122982025 -1 -1 -1 -0.99975442886353"
6,0,-1,-6.6767461895943,-8,-1.3232538104057,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.30752640962601 -0.99999994039536 -0.99983507394791 -0.9871900677681 -0.99999099969864 -0.99999445676804 0.99808943271637 -0.99999994039536 -0.99999994039536 -0.9953516125679"
1,1,1,-7.7169042825699,-8,-0.28309571743011,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999278783798 -0.99999928474426 -0.99999499320984 -1 -0.99999994039536 -1 -0.71690285205841 -1 -1"
4,4,1,-7.9998326897621,-8,-0.00016731023788452,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.99999934434891 -1 -0.99999868869781 -1 0.99999541044235 -0.99999988079071 -1 -0.99997943639755 -0.99987185001373 -0.99997889995575"
7,7,1,-7.9917901158333,-8,-0.0082098841667175,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-0.99919712543488 -1 -1 -0.99999958276749 -0.99263602495193 -0.99999994039536 -1 0.99999105930328 -1 -0.99994850158691"
8,8,1,-7.9760504961014,-8,-0.023949503898621,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999696016312 -1 -0.99838292598724 -0.97759008407593 -1 -1 -1 -1 0.99987500905991 -0.999955534935"
0,0,1,-7.9998039007187,-8,-0.00019609928131104,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999582767487 -1 -1 -0.99998265504837 -1 -0.99994552135468 -1 -0.99999994039536 -1 -0.99987161159515"
3,3,1,-7.9999780058861,-8,-2.1994113922119E-5,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -1 -0.99999904632568 0.99988389015198 -1 -0.99999976158142 -1 -1 -0.99986487627029 -0.99999821186066"
1,1,1,-7.999896645546,-8,-0.00010335445404053,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999475479126 -1 -1 -1 -1 -1 -0.99989140033722 -1 -1"
9,9,1,-7.9994125962257,-8,-0.00058740377426147,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.9999908208847 -1 -0.99997860193253 -0.99924099445343 -0.99999952316284 -1 -0.99997997283936 -0.99991714954376 -0.999995470047 0.99968993663788"
0,0,1,-7.9999472498894,-8,-5.2750110626221E-5,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","1 -1 -1 -1 -1 -0.99999684095383 -0.99995237588882 -1 -0.99999809265137 -0.99999994039536"
1,1,1,-7.9999426603317,-8,-5.7339668273926E-5,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99950301647186 -0.99999976158142 -0.99999988079071 -1 -1 -1 -0.99944627285004 -0.99999976158142 -1"
9,9,1,-7.9985884428024,-8,-0.0014115571975708,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99997985363007 -1 -0.99972814321518 -0.99995946884155 -0.99999797344208 -0.99908572435379 -1 -0.99996519088745 -0.99971234798431 0.999840259552"
1,1,1,-8.000274002552,-8,0.00027400255203247,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99959856271744 -0.99998760223389 -0.99999994039536 -1 -0.99996554851532 -1 -0.99991947412491 -1 -1"
2,2,1,-7.9069952964783,-8,-0.093004703521729,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-0.99999970197678 -1 0.99833476543427 -0.99999982118607 -0.99999666213989 -0.9999532699585 -0.99999582767487 -0.99997931718826 -0.99999111890793 -0.90541434288025"
7,7,1,-7.9995007514954,-8,-0.00049924850463867,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -0.99999922513962 -0.99999523162842 -0.99999982118607 -0.99995464086533 -0.99999994039536 0.99889916181564 -0.9999526143074 -0.99849843978882"
0,0,1,-7.9994319677353,-8,-0.00056803226470947,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999874830246 -1 -0.9994495511055 -0.99999326467514 -0.99999755620956 -0.99999791383743 -0.99999445676804 -1 -1 -0.99999797344208"
1,1,1,-8.0004037022591,-8,0.00040370225906372,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99922043085098 -0.99998193979263 -1 -1 -0.99966192245483 -1 -0.99998027086258 -1 -1"
3,3,1,-6.6535134166479,-8,-1.3464865833521,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-0.9998300075531 -0.99999916553497 -0.99995619058609 0.82471662759781 -1 0.17180062830448 -0.99998557567596 -0.65026354789734 -0.99999630451202 -0.99999988079071"
8,8,1,-8.0075734257698,-8,0.0075734257698059,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999994039536 -0.99999940395355 -0.99831509590149 -0.99996215105057 -0.99998116493225 -0.99861723184586 -0.99999988079071 -0.99997800588608 0.98914879560471 -0.99986934661865"
2,2,1,-6.4604859352112,-8,-1.5395140647888,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 0.95602929592133 -0.97307431697845 -0.99999970197678 -0.99943733215332 -1 -0.9993702173233 -0.99958831071854 0.55495464801788"
9,9,1,-7.9984021186829,-8,-0.0015978813171387,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99980759620667 -1 -0.9999994635582 -0.99847286939621 -0.99999874830246 -1 -0.99999994039536 -0.99999779462814 -1 0.99987429380417"
2,2,1,-7.9989147782326,-8,-0.0010852217674255,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-0.99999958276749 -1 0.99999779462814 -0.99999994039536 -0.99936747550964 -0.99999850988388 -1 -0.99999618530273 -0.99961006641388 -0.99994081258774"
7,7,1,-8.0785501599312,-8,0.078550159931183,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-0.99999994039536 -0.99999994039536 -0.99932634830475 -0.99989819526672 -0.99999898672104 -0.98778998851776 -1 0.89294159412384 -0.99994617700577 -0.98453217744827"
6,6,1,-7.9838227629662,-8,-0.016177237033844,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99999982118607 -1 -0.99998366832733 -0.99999970197678 -0.99999886751175 -0.9838410615921 1 -1 -0.99999970197678 -0.99999994039536"
5,5,1,-7.9773405790329,-8,-0.022659420967102,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99999415874481 -0.99999988079071 -0.99999135732651 -0.99979811906815 -0.99502438306808 0.99902075529099 -1 -1 -0.99994522333145 -0.98160821199417"
5,5,1,-6.3443893194199,-8,-1.6556106805801,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99919283390045 -0.99975264072418 -0.99963372945786 0.54805070161819 0.99975788593292 -0.99998557567596 -0.99999994039536 -0.99993985891342 -0.89369332790375"
9,9,1,-8.0004729628563,-8,0.00047296285629272,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -1 -0.99999904632568 -0.99966168403625 -0.99999916553497 -0.99999761581421 -0.9999333024025 -0.99986600875854 -0.99994027614594 0.9989241361618"
9,9,1,-7.9495309591293,-8,-0.050469040870667,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99999958276749 -1 -0.99998545646667 -0.99999916553497 -0.9999977350235 -0.99990373849869 -0.99995678663254 -0.94191098213196 -0.99999874830246 0.99222123622894"
8,8,1,-7.936857521534,-8,-0.063142478466034,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999833106995 -1 -0.99999016523361 -0.99969172477722 -0.99999988079071 -0.99999958276749 -0.99999821186066 -0.99999994039536 0.99980348348618 -0.93698316812515"
2,2,1,-7.9991161227226,-8,-0.00088387727737427,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-0.99999725818634 -1 0.99999976158142 -0.99999994039536 -0.99999952316284 -0.99999994039536 -1 -0.99998670816422 -0.99913746118546 -0.99999505281448"
9,9,1,-7.9995281100273,-8,-0.00047188997268677,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99997907876968 -1 -0.99995076656342 -0.99986690282822 -0.99999839067459 -0.99971401691437 -0.99999976158142 -0.99999940395355 -0.99999821186066 0.99997842311859"
1,1,1,-7.9993490576744,-8,-0.00065094232559204,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999934434891 -0.99986177682877 -0.99999862909317 -1 -0.99948835372925 -1 -0.99999970197678 -0.99999994039536 -1"
3,3,1,-7.7195394039154,-8,-0.28046059608459,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-0.99999988079071 -1 -0.9998990893364 0.75914365053177 -0.99999976158142 -0.54403108358383 -1 -0.93477141857147 -0.99998891353607 -0.99999290704727"
2,2,1,-9.1897388696671,-8,1.1897388696671,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-0.98436439037323 -1 -0.26857900619507 -0.99999994039536 -0.99970400333405 -0.98872435092926 -0.99999284744263 -0.99998772144318 -0.94853907823563 -0.99984753131866"
3,3,1,-7.9991326332092,-8,-0.00086736679077148,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999994039536 -0.99999922513962 0.999944627285 -1 -0.9990781545639 -1 -1 -1 -0.99999994039536"
4,4,1,-7.943076133728,-8,-0.056923866271973,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -1 -0.99999386072159 -0.99999570846558 0.99999189376831 -0.99990373849869 -0.99999994039536 -0.94358962774277 -0.99996554851532 -0.99961960315704"
3,3,1,-7.7905138134956,-8,-0.20948618650436,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -1 -0.99964886903763 0.78834849596024 -1 -0.57931977510452 -1 -0.99999994039536 -0.99998462200165 -0.99990910291672"
1,1,1,-7.9997001886368,-8,-0.00029981136322021,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99997568130493 -0.99999725818634 -0.9996862411499 -0.99999839067459 -0.99999994039536 -0.99999725818634 -0.99999940395355 -0.99999839067459 -0.99999898672104"
9,9,1,-7.9919293522835,-8,-0.0080706477165222,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.9999994635582 -1 -0.99999976158142 -0.99136561155319 -0.99999779462814 -0.99999874830246 -0.99999934434891 -0.99998676776886 -0.99999988079071 0.99941802024841"
0,0,1,-7.9985485672951,-8,-0.0014514327049255,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999982118607 -1 -0.99865072965622 -0.9999880194664 -0.99999988079071 -0.99998986721039 -0.99999994039536 -1 -0.99999785423279 -0.99992209672928"
9,9,1,-7.9349215626717,-8,-0.065078437328339,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -1 -1 -0.59073752164841 -0.99999248981476 -0.99999248981476 -0.99998927116394 -0.99919044971466 -0.999995470047 0.65497612953186"
3,3,1,-8.002370595932,-8,0.0023705959320068,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999994039536 -0.99999856948853 0.99308216571808 -1 -0.99545669555664 -1 -1 -0.99999755620956 -1"
6,6,1,-7.9954068660736,-8,-0.0045931339263916,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99999034404755 -0.99999994039536 -1 -0.99815034866333 -0.99999970197678 -0.99016404151917 0.9927499294281 -1 -0.99985241889954 -1"
8,8,1,-7.9810941815376,-8,-0.018905818462372,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999976158142 -1 -0.99990367889404 -0.93075406551361 -1 -0.99996733665466 -1 -0.98662781715393 0.93615633249283 -0.99999785423279"
7,7,1,-6.8115036934614,-8,-1.1884963065386,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -0.99999994039536 -0.99994039535522 -0.9999908208847 -0.99998986721039 -0.99999982118607 0.96498483419418 -0.99999350309372 0.22342582046986"
0,0,1,-7.9998954534531,-8,-0.00010454654693604,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","1 -1 -0.99998301267624 -0.99999988079071 -0.99999994039536 -0.99995583295822 -0.99995708465576 -1 -0.99999988079071 -0.99999982118607"
1,1,1,-7.9929550886154,-8,-0.0070449113845825,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99925553798676 -0.99999904632568 -0.99908661842346 -0.99999809265137 -0.99999934434891 -0.99945110082626 -0.99999982118607 -0.9936780333519 -0.99999856948853"
0,0,1,-7.7936959862709,-8,-0.2063040137291,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999994039536 -1 -0.99990999698639 -0.79474288225174 -0.99999809265137 -0.99993753433228 -0.99910855293274 -1 -0.99999886751175 -1"
